0.3425 1.55695 3.97591 1.44288 0.21528 0.234921 0.127942
0.3475 8.02417 6.54013 5.10445 0.255401 0.267622 0.153464
0.3525 29.5937 32.1474 26.1817 0.403369 0.428359 0.284373
0.3575 13.9056 10.8143 8.75834 0.472897 0.48243 0.328164
0.3625 1.9863 1.49215 4.18867 0.482829 0.489891 0.349108
0.3675 0.135962 0.559894 1.75573 0.483509 0.492691 0.357886
0.3725 0.296371 0.719373 0.796265 0.484991 0.496287 0.361868
0.3775 1.14602 0.0919557 0.690854 0.490721 0.496747 0.365322
0.3825 0.704451 0.0521529 1.11143 0.494243 0.497008 0.370879
0.3875 0.252104 0.0706773 0.699837 0.495503 0.497361 0.374378
0.3925 0.755226 0.0955721 0.774961 0.49928 0.497839 0.378253
0.3975 0.0778399 0.228304 0.544515 0.499669 0.498981 0.380976
0.4025 0.0360152 0.0384636 0.144915 0.499849 0.499173 0.3817
0.4075 0.379958 1.25399 0.0786538 0.501749 0.505443 0.382094
0.4125 0.17619 0.429565 0.363412 0.50263 0.507591 0.383911
0.4175 0.599398 0.578003 1.3031 0.505627 0.510481 0.390426
0.4225 0.918727 0.687411 2.33116 0.51022 0.513918 0.402082
0.4275 2.26683 2.33237 2.21412 0.521554 0.52558 0.413153
0.4325 2.62991 2.6502 2.27642 0.534704 0.538831 0.424535
0.4375 0.971782 0.192358 0.372412 0.539563 0.539793 0.426397
0.4425 0.439863 0.33184 1.14867 0.541762 0.541452 0.43214
0.4475 6.87887 7.34547 6.33722 0.576156 0.578179 0.463826
0.4525 2.3651 2.12185 2.50474 0.587982 0.588788 0.47635
0.4575 0.519933 1.42484 1.49412 0.590582 0.595912 0.48382
0.4625 0.206107 1.17091 3.13475 0.591612 0.601767 0.499494
0.4675 0.959886 0.593915 0.570011 0.596412 0.604737 0.502344
0.4725 1.19333 0.886949 4.19704 0.602378 0.609171 0.523329
0.4775 1.48387 1.33218 5.81119 0.609798 0.615832 0.552385
0.4825 1.28757 0.728935 1.18752 0.616235 0.619477 0.558323
0.4875 1.12796 0.634302 1.23482 0.621875 0.622648 0.564497
0.4925 0.09459 0.109673 0.460554 0.622348 0.623197 0.5668
0.4975 0.0161029 0.950365 3.02311 0.622429 0.627949 0.581916
0.5025 0.322744 0.333587 0.540772 0.624042 0.629617 0.584619
0.5075 0.706572 0.717462 0.807999 0.627575 0.633204 0.588659
0.5125 0.239124 0.22481 0.286435 0.628771 0.634328 0.590092
0.5175 1.3848 0.42572 0.51834 0.635695 0.636457 0.592683
0.5225 0.286093 0.291169 0.35142 0.637125 0.637912 0.59444
0.5275 0.899469 0.920182 0.835739 0.641623 0.642513 0.598619
0.5325 0.0733903 0.03365 0.0478415 0.64199 0.642682 0.598858
0.5375 0.0250325 0.43522 0.141106 0.642115 0.644858 0.599564
0.5425 0.671996 1.26219 0.653307 0.645475 0.651169 0.60283
0.5475 0.488256 0.364993 0.366823 0.647916 0.652994 0.604664
0.5525 0.0958277 0.23524 0.216102 0.648395 0.65417 0.605745
0.5575 0.126032 0.490466 0.111827 0.649025 0.656622 0.606304
0.5625 0.406346 0.813413 0.26589 0.651057 0.660689 0.607634
0.5675 0.606633 0.254183 0.11072 0.65409 0.66196 0.608187
0.5725 1.42284 1.53902 1.26716 0.661204 0.669655 0.614523
0.5775 2.0046 1.36055 1.40966 0.671227 0.676458 0.621571
0.5825 0.532038 0.518737 0.530534 0.673888 0.679052 0.624224
0.5875 2.7475 2.84537 2.59341 0.687625 0.693278 0.637191
0.5925 0.853414 0.866064 0.90094 0.691892 0.697609 0.641696
0.5975 0.093109 0.0869895 0.180977 0.692358 0.698044 0.6426
0.6025 1.45361 0.395537 0.451034 0.699626 0.700021 0.644856
0.6075 0.174927 0.171695 0.211596 0.7005 0.70088 0.645914
0.6125 0.159267 0.0378574 0.0649798 0.701297 0.701069 0.646239
0.6175 0.0523864 0.0470696 0.0644397 0.701559 0.701304 0.646561
0.6225 0.102437 0.110136 0.191587 0.702071 0.701855 0.647519
0.6275 0.431264 0.42343 0.51974 0.704227 0.703972 0.650117
0.6325 0.132485 0.223476 0.257777 0.70489 0.70509 0.651406
0.6375 0.0169665 0.0876071 0.435756 0.704974 0.705528 0.653585
0.6425 0.11929 0.195932 0.342838 0.705571 0.706507 0.655299
0.6475 0.303496 0.334607 0.304363 0.707088 0.70818 0.656821
0.6525 0.679225 0.957362 0.674708 0.710485 0.712967 0.660195
0.6575 0.26625 0.71107 0.242809 0.711816 0.716523 0.661409
0.6625 0.884915 0.465074 0.462048 0.71624 0.718848 0.663719
0.6675 1.08247 1.03102 0.620102 0.721653 0.724003 0.666819
0.6725 1.17041 1.58707 0.318034 0.727505 0.731938 0.66841
0.6775 0.849767 0.0919782 0.113687 0.731754 0.732398 0.668978
0.6825 0.534661 0.514694 0.727023 0.734427 0.734972 0.672613
0.6875 0.175277 0.957378 0.422437 0.735303 0.739759 0.674725
0.6925 1.28508 2.36474 0.398593 0.741729 0.751582 0.676718
0.6975 1.27376 1.40437 0.693753 0.748098 0.758604 0.680187
0.7025 10.2524 12.2116 10.1249 0.799359 0.819662 0.730812
0.7075 26.062 23.0074 20.9331 0.929669 0.934699 0.835477
0.7125 1.80105 0.780237 1.22707 0.938675 0.9386 0.841613
0.7175 0.00274437 0.00274518 2.05434 0.938688 0.938614 0.851884
0.7225 0.00120649 0.0012588 2.1666 0.938694 0.938621 0.862717
0.7275 0.00119396 0.00115852 0.0015084 0.9387 0.938626 0.862725
0.7325 0.0172427 0.284159 0.677283 0.938786 0.940047 0.866111
0.7375 5.85036e-14 5.81644e-14 2.05999 0.938786 0.940047 0.876411
0.7425 0.271507 0.00714652 0.949977 0.940144 0.940083 0.881161
0.7475 0.00290894 0.0313127 0.29181 0.940159 0.940239 0.88262
0.7525 0.00969281 0.0175459 0.605874 0.940207 0.940327 0.885649
0.7575 0.0321802 0.0684443 0.024846 0.940368 0.940669 0.885774
0.7625 0.176872 0.111801 0.1112 0.941252 0.941228 0.88633
0.7675 0.0965103 0.194297 0.123716 0.941735 0.9422 0.886948
0.7725 0.904769 0.856666 1.90547 0.946259 0.946483 0.896476
0.7775 0.278619 0.219139 0.265148 0.947652 0.947579 0.897801
0.7825 2.98743 3.2603 2.82377 0.962589 0.96388 0.91192
0.7875 0.622052 0.609383 0.506667 0.965699 0.966927 0.914454
0.7925 0.202194 0.215497 0.138141 0.96671 0.968005 0.915144
0.7975 0.360958 0.355015 0.34263 0.968515 0.96978 0.916857
0.8025 2.54224 2.31461 2.16214 0.981226 0.981353 0.927668
0.8075 0.376755 0.349156 0.368124 0.98311 0.983099 0.929509
0.8125 0.0617262 0.074975 0.360945 0.983419 0.983473 0.931313
0.8175 0.0285553 0.0151621 1.40349 0.983561 0.983549 0.938331
0.8225 0.0042902 0.00574395 0.40277 0.983583 0.983578 0.940345
0.8275 1.19499 1.21776 2.56674 0.989558 0.989667 0.953178
0.8325 0.395623 0.373104 4.05484 0.991536 0.991532 0.973453
0.8375 0.238201 0.242574 0.417681 0.992727 0.992745 0.975541
0.8425 0.0791467 0.0746862 0.122182 0.993123 0.993119 0.976152
0.8475 0.146706 0.146798 0.3111 0.993856 0.993853 0.977707
0.8525 0.150396 0.150476 1.55603 0.994608 0.994605 0.985488
0.8575 0.0433516 0.0432042 0.079976 0.994825 0.994821 0.985888
0.8625 0.0913011 0.0915024 0.363315 0.995281 0.995279 0.987704
0.8675 0.0139469 0.0139011 0.319558 0.995351 0.995348 0.989302
0.8725 0.0351481 0.0351716 0.0390164 0.995527 0.995524 0.989497
0.8775 0.430935 0.424071 0.53612 0.997682 0.997644 0.992178
0.8825 0.0459966 0.0532043 0.0751962 0.997912 0.99791 0.992554
0.8875 0.00826388 0.00826878 0.0826545 0.997953 0.997952 0.992967
0.8925 0.0243457 0.0240906 0.0894826 0.998075 0.998072 0.993414
0.8975 0.125893 0.126231 0.218933 0.998704 0.998703 0.994509
0.9025 0.0383315 0.0382359 0.037932 0.998896 0.998894 0.994699
0.9075 0.0205435 0.0206678 0.0307996 0.998998 0.998998 0.994853
0.9125 0.000106126 0.000106186 0.22316 0.998999 0.998998 0.995968
0.9175 2.81756e-08 3.91071e-08 0.086161 0.998999 0.998998 0.996399
0.9225 0.08246 0.0813417 0.262717 0.999411 0.999405 0.997713
0.9275 0.104522 0.105768 0.193375 0.999934 0.999934 0.99868
0.9325 3.12704e-33 3.13045e-33 0.000203071 0.999934 0.999934 0.998681
0.9375 0.000178975 0.000179069 0.000574006 0.999935 0.999935 0.998684
0.9425 0 0 6.1182e-06 0.999935 0.999935 0.998684
0.9475 0.00787185 0.007849 0.25395 0.999974 0.999974 0.999953
0.9525 0.00488535 0.00491389 0.00625514 0.999999 0.999999 0.999985
0.9575 0 0 0.00225856 0.999999 0.999999 0.999996
0.9625 1.70242e-05 1.70344e-05 0.000539082 0.999999 0.999999 0.999999
0.9675 0 0 6.40032e-06 0.999999 0.999999 0.999999
0.9725 0.000276602 0.000276408 0.000276176 1 1 1
0.9775 0 0 6.79129e-06 1 1 1
0.9825 0 0 7.98483e-82 1 1 1
0.9875 0 0 3.28583e-98 1 1 1
0.9925 0 0 0 1 1 1
0.9975 0 0 2.92979e-07 1 1 1
T1 = 0.399156 0.398637 0.404339 ps
